contract_id,condition,question_id,question_target,ground_truth,expect_clash,clash_type,validation_passed,total_attempts,hard_reject,hard_reject_reason,accepted_at_attempt,error,rouge_l,bertscore_precision,bertscore_recall,bertscore_f1,latency_rag,latency_extraction,latency_validation,latency_total
076,ovrag,Q3,SecuredLoan / UnsecuredLoan disjointness,CLASH,True,openend_closedend,False,4,True,"Answer failed ontology validation after 3 correction attempt(s). Last failure: LOGICAL INCONSISTENCY DETECTED
============================================================

The following assertions violate FIBO ontology constraints:

1. TheLoan (Loan) rdf:type SecuredLoan (Class)
2. TheLoan (Loan) rdf:type UnsecuredLoan (Class)
3. TheLoan (Loan) rdf:type Mortgage (Class)
4. TheLoan (Loan) hasLender Quicken Loans (Lender)
5. TheLoan (Loan) hasBorrower Brandon Bailey (Borrower)
6. TheLoan (Loan) hasLoanAmount USD 551,000.00 (Literal)
7. TheLoan (Loan) hasInterestRate 4.1% (Literal)
8. TheLoan (Loan) hasMaturityDate November 03, 2045 (Literal)
9. TheLoan (Loan) hasCollateral First lien on property at 321 Elm Street, Portland, OR 97201 (Literal)

Possible violations:
• Disjointness: Entity cannot belong to disjoint classes
• Cardinality: Property exceeds allowed number of values
• Irreflexivity: Entity cannot have relation to itself
• Domain/Range: Property applied to incompatible entity types

Reasoner output: Java error message is: Feb 17, 2026 9:16:04 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/RealEstateLoans/Mortgages @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/RealEstateLoans/Mortgages
Feb 17, 2026 9:16:04 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CommercialLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CommercialLoans
Feb 17, 2026 9:16:04 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/ConsumerLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/ConsumerLoans
Feb 17, 2026 9:16:04 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CardAccounts @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CardAccounts
Feb 17, 2026 9:16:04 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/StudentLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/StudentLoans
Feb 17, 2026 9:16:04 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansGeneral/Loans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansGeneral/Loans
Feb 17, 2026 9:16:04 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/GreenLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/GreenLoans
ERROR: Ontology is inconsistent, run ""pellet explain"" to get the reason
",,,0.1416,0.8242,0.8941,0.8577,11.114734649658203,11.382309675216675,2.7068450450897217,25.20475697517395
076,ovrag,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLASH,True,openend_closedend,True,1,False,,0,,0.3077,0.8703,0.9096,0.8895,1.6128308773040771,8.315402746200562,0.8397412300109863,10.768247842788696
076,ovrag,Q5,Comprehensive extraction,CLASH,True,openend_closedend,False,4,True,"Answer failed ontology validation after 3 correction attempt(s). Last failure: LOGICAL INCONSISTENCY DETECTED
============================================================

The following assertions violate FIBO ontology constraints:

1. TheLoan (Loan) rdf:type SecuredLoan (Class)
2. TheLoan (Loan) rdf:type UnsecuredLoan (Class)
3. TheLoan (Loan) hasPrincipalAmount USD 1,900,000.00 (MonetaryAmount)
4. TheLoan (Loan) hasCost 4.2% per annum (InterestRate)
5. Wells Fargo Home Mortgage (Entity) rdf:type FinancialInstitution (Class)
6. Crestview Financial Group (Entity) rdf:type Corporation (Class)
7. TheLoan (Loan) hasLoanBalance USD 1,900,000.00 (MonetaryAmount)
8. TheLoan (Loan) rdf:type CommercialLoan (Class)
9. TheLoan (Loan) rdf:type ClosedEndCredit (Class)
10. TheLender (Lender) rdf:type FinancialInstitution (Class)
11. TheBorrower (Borrower) rdf:type Corporation (Class)
12. TheLoan (Loan) hasLender Wells Fargo Home Mortgage (Lender)
13. TheLoan (Loan) hasBorrower Crestview Financial Group (Borrower)
14. TheLoan (Loan) hasLoanAmount USD 1,900,000.00 (Literal)
15. TheLoan (Loan) hasInterestRate 4.2% (Literal)
16. TheLoan (Loan) hasMaturityDate July 30, 2029 (Literal)

Possible violations:
• Disjointness: Entity cannot belong to disjoint classes
• Cardinality: Property exceeds allowed number of values
• Irreflexivity: Entity cannot have relation to itself
• Domain/Range: Property applied to incompatible entity types

Reasoner output: Java error message is: Feb 17, 2026 9:16:57 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/RealEstateLoans/Mortgages @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/RealEstateLoans/Mortgages
Feb 17, 2026 9:16:57 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CommercialLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CommercialLoans
Feb 17, 2026 9:16:57 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/ConsumerLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/ConsumerLoans
Feb 17, 2026 9:16:57 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CardAccounts @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CardAccounts
Feb 17, 2026 9:16:57 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/StudentLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/StudentLoans
Feb 17, 2026 9:16:57 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansGeneral/Loans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansGeneral/Loans
Feb 17, 2026 9:16:57 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/GreenLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/GreenLoans
ERROR: Ontology is inconsistent, run ""pellet explain"" to get the reason
",,,0.3034,0.8137,0.908,0.8583,10.654006958007812,16.82228446006775,2.577986001968384,30.054835319519043
076,plain,Q1,Loan type classification,CLASH,True,openend_closedend,,1,False,,,,0.15,0.8197,0.8915,0.8541,1.501143217086792,0.0,0.0,1.5011582374572754
076,plain,Q2,Party classification,CLASH,True,openend_closedend,,1,False,,,,0.6452,0.9521,0.9174,0.9345,1.2403340339660645,0.0,0.0,1.240360975265503
076,plain,Q3,SecuredLoan / UnsecuredLoan disjointness,CLASH,True,openend_closedend,,1,False,,,,0.3043,0.8342,0.906,0.8686,2.0786781311035156,0.0,0.0,2.0786869525909424
076,plain,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLASH,True,openend_closedend,,1,False,,,,0.3137,0.8729,0.9124,0.8922,1.2604811191558838,0.0,0.0,1.2604870796203613
076,plain,Q5,Comprehensive extraction,CLASH,True,openend_closedend,,1,False,,,,0.3505,0.8293,0.9098,0.8677,1.583975076675415,0.0,0.0,1.58402681350708
077,ovrag,Q1,Loan type classification,CLASH,True,openend_closedend,False,4,True,"Answer failed ontology validation after 3 correction attempt(s). Last failure: LOGICAL INCONSISTENCY DETECTED
============================================================

The following assertions violate FIBO ontology constraints:

1. TheLoan (Loan) rdf:type ConsumerLoan (Class)
2. TheLoan (Loan) rdf:type UnsecuredLoan (Class)
3. TheLoan (Loan) rdf:type SecuredLoan (Class)
4. TheLoan (Loan) rdf:type Mortgage (Class)
5. TheLoan (Loan) hasLender American Express (FinancialInstitution)
6. TheLoan (Loan) hasBorrower Samantha Edwards (NaturalPerson)
7. TheLoan (Loan) hasLoanAmount USD 335,000.00 (Literal)
8. TheLoan (Loan) hasInterestRate 2.8% (Literal)
9. TheLoan (Loan) hasMaturityDate November 03, 2045 (Literal)
10. TheLoan (Loan) hasCollateral First lien on property at 369 Walnut Way, Boston, MA 02101 (Literal)

Possible violations:
• Disjointness: Entity cannot belong to disjoint classes
• Cardinality: Property exceeds allowed number of values
• Irreflexivity: Entity cannot have relation to itself
• Domain/Range: Property applied to incompatible entity types

Reasoner output: Java error message is: Feb 17, 2026 9:18:04 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/RealEstateLoans/Mortgages @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/RealEstateLoans/Mortgages
Feb 17, 2026 9:18:04 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CommercialLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CommercialLoans
Feb 17, 2026 9:18:04 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/ConsumerLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/ConsumerLoans
Feb 17, 2026 9:18:04 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CardAccounts @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CardAccounts
Feb 17, 2026 9:18:04 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/StudentLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/StudentLoans
Feb 17, 2026 9:18:04 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansGeneral/Loans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansGeneral/Loans
Feb 17, 2026 9:18:04 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/GreenLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/GreenLoans
ERROR: Ontology is inconsistent, run ""pellet explain"" to get the reason
",,,0.0952,0.8175,0.8753,0.8454,7.784871816635132,10.53852915763855,2.716797113418579,21.04080581665039
077,ovrag,Q2,Party classification,CLASH,True,openend_closedend,True,1,False,,0,,0.3333,0.8903,0.8663,0.8781,1.111142873764038,6.580885171890259,0.8937728404998779,8.586053848266602
077,ovrag,Q3,SecuredLoan / UnsecuredLoan disjointness,CLASH,True,openend_closedend,False,4,True,"Answer failed ontology validation after 3 correction attempt(s). Last failure: LOGICAL INCONSISTENCY DETECTED
============================================================

The following assertions violate FIBO ontology constraints:

1. TheLoan (Loan) rdf:type SecuredLoan (Class)
2. TheLoan (Loan) rdf:type UnsecuredLoan (Class)
3. TheLoan (Loan) rdf:type Mortgage (Class)
4. TheLoan (Loan) hasLender Quicken Loans (FinancialInstitution)
5. TheLoan (Loan) hasBorrower Brandon Bailey (NaturalPerson)
6. TheLoan (Loan) hasLoanAmount USD 551,000.00 (Literal)
7. TheLoan (Loan) hasInterestRate 4.1% (Literal)
8. TheLoan (Loan) hasMaturityDate November 03, 2045 (Literal)

Possible violations:
• Disjointness: Entity cannot belong to disjoint classes
• Cardinality: Property exceeds allowed number of values
• Irreflexivity: Entity cannot have relation to itself
• Domain/Range: Property applied to incompatible entity types

Reasoner output: Java error message is: Feb 17, 2026 9:18:54 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/RealEstateLoans/Mortgages @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/RealEstateLoans/Mortgages
Feb 17, 2026 9:18:54 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CommercialLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CommercialLoans
Feb 17, 2026 9:18:54 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/ConsumerLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/ConsumerLoans
Feb 17, 2026 9:18:54 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CardAccounts @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CardAccounts
Feb 17, 2026 9:18:54 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/StudentLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/StudentLoans
Feb 17, 2026 9:18:54 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansGeneral/Loans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansGeneral/Loans
Feb 17, 2026 9:18:54 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/GreenLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/GreenLoans
ERROR: Ontology is inconsistent, run ""pellet explain"" to get the reason
",,,0.125,0.8153,0.9314,0.8695,16.78739309310913,7.365979194641113,3.8101038932800293,27.96426796913147
077,ovrag,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLASH,True,openend_closedend,True,1,False,,0,,0.1928,0.8436,0.9094,0.8753,2.307332992553711,6.038096189498901,0.8275408744812012,9.17329216003418
077,ovrag,Q5,Comprehensive extraction,CLASH,True,openend_closedend,False,4,True,"Answer failed ontology validation after 3 correction attempt(s). Last failure: LOGICAL INCONSISTENCY DETECTED
============================================================

The following assertions violate FIBO ontology constraints:

1. TheLoan (Loan) rdf:type SecuredLoan (Class)
2. TheLoan (Loan) rdf:type UnsecuredLoan (Class)
3. TheLoan (Loan) hasPrincipalAmount USD 1,900,000.00 (MonetaryAmount)
4. TheLoan (Loan) hasCost 4.2% per annum (InterestRate)
5. Wells Fargo Home Mortgage (Entity) rdf:type FinancialInstitution (Class)
6. Crestview Financial Group (Entity) rdf:type Corporation (Class)
7. TheLoan (Loan) hasLoanBalance USD 1,900,000.00 (MonetaryAmount)
8. TheLoan (Loan) rdf:type CommercialLoan (Class)
9. TheLoan (Loan) rdf:type ClosedEndCredit (Class)
10. TheLender (Lender) rdf:type FinancialInstitution (Class)
11. TheBorrower (Borrower) rdf:type Corporation (Class)
12. TheLoan (Loan) hasLender Wells Fargo Home Mortgage (Lender)
13. TheLoan (Loan) hasBorrower Crestview Financial Group (Borrower)
14. TheLoan (Loan) hasLoanAmount USD 1,900,000.00 (Literal)
15. TheLoan (Loan) hasInterestRate 4.2% (Literal)
16. TheLoan (Loan) hasMaturityDate July 30, 2029 (Literal)

Possible violations:
• Disjointness: Entity cannot belong to disjoint classes
• Cardinality: Property exceeds allowed number of values
• Irreflexivity: Entity cannot have relation to itself
• Domain/Range: Property applied to incompatible entity types

Reasoner output: Java error message is: Feb 17, 2026 9:19:46 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/RealEstateLoans/Mortgages @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/RealEstateLoans/Mortgages
Feb 17, 2026 9:19:46 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CommercialLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CommercialLoans
Feb 17, 2026 9:19:46 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/ConsumerLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/ConsumerLoans
Feb 17, 2026 9:19:46 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CardAccounts @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CardAccounts
Feb 17, 2026 9:19:46 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/StudentLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/StudentLoans
Feb 17, 2026 9:19:46 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansGeneral/Loans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansGeneral/Loans
Feb 17, 2026 9:19:46 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/GreenLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/GreenLoans
ERROR: Ontology is inconsistent, run ""pellet explain"" to get the reason
",,,0.2135,0.8197,0.9006,0.8582,10.329669713973999,16.794905424118042,2.6624860763549805,29.78789782524109
077,plain,Q1,Loan type classification,CLASH,True,openend_closedend,,1,False,,,,0.1633,0.8423,0.8798,0.8606,2.069430112838745,0.0,0.0,2.0694420337677
077,plain,Q2,Party classification,CLASH,True,openend_closedend,,1,False,,,,0.3333,0.8903,0.8663,0.8781,1.0492990016937256,0.0,0.0,1.049307107925415
077,plain,Q3,SecuredLoan / UnsecuredLoan disjointness,CLASH,True,openend_closedend,,1,False,,,,0.3429,0.8842,0.964,0.9224,0.9632017612457275,0.0,0.0,0.9632067680358887
077,plain,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLASH,True,openend_closedend,,1,False,,,,0.2642,0.8621,0.9032,0.8822,1.2655222415924072,0.0,0.0,1.265528678894043
077,plain,Q5,Comprehensive extraction,CLASH,True,openend_closedend,,1,False,,,,0.3529,0.8516,0.9009,0.8755,2.5977699756622314,0.0,0.0,2.5977799892425537
078,ovrag,Q1,Loan type classification,CLASH,True,openend_closedend,False,4,True,"Answer failed ontology validation after 3 correction attempt(s). Last failure: LOGICAL INCONSISTENCY DETECTED
============================================================

The following assertions violate FIBO ontology constraints:

1. TheLoan (Loan) rdf:type ClosedEndMortgageLoan (Class)
2. TheLoan (Loan) rdf:type UnsecuredLoan (Class)
3. TheLoan (Loan) rdf:type SecuredLoan (Class)
4. TheLoan (Loan) rdf:type Mortgage (Class)
5. TheLoan (Loan) hasLender American Express (FinancialInstitution)
6. TheLoan (Loan) hasBorrower Samantha Edwards (NaturalPerson)
7. TheLoan (Loan) hasLoanAmount USD 335,000.00 (Literal)
8. TheLoan (Loan) hasInterestRate 2.8% (Literal)
9. TheLoan (Loan) hasMaturityDate November 03, 2045 (Literal)
10. TheLoan (Loan) hasCollateral First lien on property at 369 Walnut Way, Boston, MA 02101 (Literal)

Possible violations:
• Disjointness: Entity cannot belong to disjoint classes
• Cardinality: Property exceeds allowed number of values
• Irreflexivity: Entity cannot have relation to itself
• Domain/Range: Property applied to incompatible entity types

Reasoner output: Java error message is: Feb 17, 2026 9:20:50 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/RealEstateLoans/Mortgages @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/RealEstateLoans/Mortgages
Feb 17, 2026 9:20:50 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CommercialLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CommercialLoans
Feb 17, 2026 9:20:50 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/ConsumerLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/ConsumerLoans
Feb 17, 2026 9:20:50 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CardAccounts @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CardAccounts
Feb 17, 2026 9:20:50 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/StudentLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/StudentLoans
Feb 17, 2026 9:20:50 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansGeneral/Loans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansGeneral/Loans
Feb 17, 2026 9:20:50 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/GreenLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/GreenLoans
ERROR: Ontology is inconsistent, run ""pellet explain"" to get the reason
",,,0.0526,0.8085,0.8483,0.8279,10.204359292984009,9.315246820449829,2.6756038665771484,22.195799112319946
078,ovrag,Q2,Party classification,CLASH,True,openend_closedend,True,1,False,,0,,0.3429,0.9001,0.8771,0.8885,1.849735975265503,5.531308889389038,0.9026229381561279,8.283926963806152
